taxonID,isMarine,isFreshwater,isTerrestrial
ad-hoc-checklist:taxon:9e314e6a42d182ccfbd8c2d58095f852,TRUE,TRUE,FALSE
ad-hoc-checklist:taxon:9f818804cf4820a105305a9e87d16d64,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:9ff05227e4481f8f997eab5ab232e364,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:a014122f89fe277d61cc4da345908816,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:a0b463a183554c862740d146a60baa60,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:a0be227e2f527ac9e9902c824c4ec6d5,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:a1190a1b9d26fcf997617cb27b571be0,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:a3d968104cbecfd22770eef8399063a1,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:a7a02eb563154058a27537a52f4ede7d,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:aa90d71599ed98710da1e2c4a133e5d2,FALSE,TRUE,TRUE
ad-hoc-checklist:taxon:aad6c377da61735b1c5461e877edf03f,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:aca12e90b486c7ac8d79b0f1fb7eea15,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ae2435f0cb469c0b102b15f171865e23,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ae7eec3cf884d2e57367ee05dcba4684,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ae80a81ee4f076c202e981afd3d91ce4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:af6359f8bf50c30567340c337618be96,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:afbd9b90e11231cfc51a472afec2e3bb,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b11e7d0c22ce4643b57552f968a5b36c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b151e5839b2b692e8d1a0dc3cf0ae6ca,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b26fdc638376907d27c4ee9fbb486795,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b303ff59fd9219ebb30b25b2be2f5c7f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b4cf0aba64bc041909012c9a9f30af50,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b577f19eaa5a4484840ef9e20b483b77,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:b9d94142fc7c7d6afec33a094c166798,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ba1a355a9291fa639987093f37a520dc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:bd2aa8e750928f3328aadc139fd9468c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:be96cf04947663eb0bf8776e9773b75a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:bf2792a884b3220f132d1e16ec6480b3,FALSE,TRUE,TRUE
ad-hoc-checklist:taxon:bf5830921f091ece6e0bddf486329fe1,TRUE,TRUE,FALSE
ad-hoc-checklist:taxon:c0c9cd1c21da4c817adb6003f8bb5bd7,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:c2752e3916719b68c39881698c8dd712,FALSE,TRUE,TRUE
ad-hoc-checklist:taxon:c5cfa3fad2fb039f7dd06671f467b053,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:c5da5ae346baceea796d914fbf8779b4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:c7652f8a4bd180288dd7bb0339fb3532,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:c9e194d58f903091146e1893275a333c,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:cad983be370e624195cba2275c0af12e,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:cbdc614106cabf7593745bf917c76fb4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:cc5026821f97ab1266ca2184fb301fcd,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:cd1691e4cb907d5a0ac6486f23a6917f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:cdfc7a143e4d978cd4ca0c83d60fc43d,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:cfc9218998f1ad6c9c12da96b6629754,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:d22fb25d305ce32b0672c8212c8d9244,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:d40e2dd76238baec6aed6ea56d9a534b,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:d4a776a214729a3f11591a68aa900f87,FALSE,FALSE,TRUE
